"","log2FoldChange","padj"
"YBR297W",0.287274673430336,1.50522140214676e-05
"YAL056W",0.272080504786919,1.50704573380897e-05
"YER055C",-0.185918126997576,1.51951646422248e-05
"YDL116W",-0.306024107054648,1.53969853708831e-05
"YJL082W",0.214707301640445,1.54094014545866e-05
"YLR166C",-0.322941229876279,1.55269029218757e-05
"YBL113C",0.343710856542159,1.55315009822276e-05
"YAL015C",0.343480881409311,1.55971521708802e-05
"YGL262W",-0.981393808111517,1.58759207167984e-05
"YKL088W",0.250499962925258,1.63763413453133e-05
"YNL287W",-0.239722631572157,1.67691060859071e-05
"YDL005C",-0.248086647708293,1.68229566059795e-05
"YGL163C",-0.320119931702331,1.70198951276973e-05
"YBR127C",0.146865721014808,1.71984005852974e-05
"YKL218C",0.452998409356919,1.72241656659242e-05
"YOL070C",0.226493590163266,1.74525115860134e-05
"YKR078W",-0.371367678081874,1.75604607275508e-05
"YGL086W",-0.346615631735535,1.76407880949791e-05
"YNL063W",0.544797145987801,1.764971370026e-05
"YLR363C",-0.664312256603318,1.78427230713284e-05
"YJR021C",0.366125515460227,1.84990630613358e-05
"YCR017C",0.182423853119106,1.85502835409391e-05
"YOL101C",0.364102032564177,1.87976434742287e-05
"YPL007C",-0.473704696594305,1.87976434742287e-05
"YDL130W",-0.29079601069265,1.90820911580853e-05
"YOL086W-A",0.32547944766282,1.9434467430493e-05
"YNL046W",0.506785419996309,2.00351723307383e-05
"YDR296W",0.308952080534356,2.03086195369373e-05
"YOR037W",-0.317539132421407,2.03788033239045e-05
"YAL043C",0.259623650692114,2.06299885877806e-05
"YMR041C",0.326081340428341,2.09148643268782e-05
"YLR099C",0.307216282823916,2.09167852428673e-05
"YJL204C",-0.459093411284763,2.09167852428673e-05
"YJL213W",0.639276180237827,2.09167852428673e-05
"YBR014C",0.314911639003858,2.11584814871177e-05
"YIL153W",0.246982995131413,2.1247203601058e-05
"YDL122W",-0.204129732648621,2.13319402120577e-05
"YDR184C",-0.554299264275949,2.13319402120577e-05
"YDL190C",-0.238323859361507,2.13487500163334e-05
"YDR254W",-0.372489799388238,2.32469001675912e-05
"YGR174W-A",-0.797156417314168,2.35629336888217e-05
"YFR037C",0.278718551643133,2.37227404297153e-05
"YDR500C",0.2398856355124,2.40284002325636e-05
"YPL134C",0.276220399080845,2.4201672283347e-05
"YGL045W",0.31223267675098,2.42347173372678e-05
"YDR497C",-0.122064234229773,2.43529751498693e-05
"YPL193W",-0.320321377858709,2.43938590096624e-05
"YNL029C",0.474305651681642,2.44003459026936e-05
"YOL068C",-0.276885392791772,2.44122669108306e-05
"YPL183C",-0.411653918580158,2.44615811361788e-05
"YGR083C",-0.239284168560072,2.51600126559823e-05
"YCR065W",0.363237532076027,2.51891677199509e-05
"YPL224C",0.343753603778927,2.52209241422717e-05
"YLR290C",-0.389508818580193,2.52678450085262e-05
"YPL119C-A",-0.578571812864963,2.57333383429982e-05
"YDR194C",-0.213253911446016,2.5851257948147e-05
"YBR162C",0.167975815783951,2.59127380979552e-05
"YJR041C",-0.499761373366456,2.61786674319172e-05
"YOR272W",-0.348795230279618,2.65280298996388e-05
"YLR324W",0.242861654463128,2.66772886159486e-05
"YOR361C",-0.232259241575807,2.76419476765896e-05
"YDL153C",-0.254191534982656,2.76477630650956e-05
"YIL008W",-0.361409430734737,2.79436079998998e-05
"YGL008C",-0.0836841920573749,2.80068277829524e-05
"YDR326C",-0.406816258106501,2.80343018823977e-05
"YKL067W",-0.177557924999255,2.81135428090929e-05
"YOR061W",-0.214347592342155,2.89579913154178e-05
"YGL055W",-0.0609030111765948,2.89604009800029e-05
"YLR033W",-0.249258581767761,2.89604009800029e-05
"YMR038C",0.304582774104795,2.90738953931545e-05
"YCL028W",0.188464829834732,2.90738953931545e-05
"YOL119C",-0.170207987173081,2.94334229827338e-05
"YPR008W",0.178683245465109,2.96230819795226e-05
"YDR289C",-0.334967499503643,3.01671686189024e-05
"YOR078W",-0.352841234979779,3.08078294398208e-05
"YJL061W",-0.323981975311202,3.1340706591649e-05
"YNL308C",-0.18126744344875,3.16919993001665e-05
"YLR399C",-0.163492555096983,3.19156424721226e-05
"YLR435W",-0.550845626286973,3.23402782636406e-05
"YIL156W-B",0.433777183586438,3.28452605786724e-05
"YFL010W-A",-1.39524269394849,3.30888228426632e-05
"YDL212W",0.29086824091863,3.31224809436824e-05
"YBR221C",0.168066830215016,3.3233351816326e-05
"YOR164C",-0.317230356244299,3.32953232195495e-05
"YNR034W",0.418586918203987,3.32963463498545e-05
"YCR076C",0.32499353387511,3.37022049506776e-05
"YDR365W-B",1.37909340763443,3.38054770396762e-05
"YIL053W",0.232753997242484,3.45379908467475e-05
"YGR152C",-0.415670048551271,3.49017395051247e-05
"YLR367W",-0.240384328907622,3.5030091353357e-05
"YOR191W",-0.23832475513429,3.51800569690505e-05
"YKL099C",-0.444635380677276,3.58144424156976e-05
"YMR002W",0.157244758063794,3.62123287141256e-05
"YOR017W",-0.352361019568896,3.70650061166345e-05
"YCL016C",0.475074115465269,3.74646491083376e-05
"YLR309C",-0.248445472176255,3.8714772802803e-05
"YGL146C",0.427279281210616,3.88598816097424e-05
"YMR165C",0.243827218623704,3.89457599295652e-05
"YBR291C",-0.304683082965185,3.94234410296445e-05
"YJR031C",-0.361886726629357,3.98152667770421e-05
"YOR138C",0.20216680565409,4.02391005057807e-05
"YLR009W",-0.261161663693833,4.02391005057807e-05
"YMR103C",0.497935070561735,4.04932302177829e-05
"YLR370C",-0.232834504968893,4.13421092058305e-05
"YLR070C",0.298354299085254,4.23714956061115e-05
"YER148W",-0.449874472763019,4.31000448866292e-05
"YFL067W",0.666403828821013,4.31295075576093e-05
"YER084W",0.533407645669722,4.35514630377379e-05
"YPL280W",0.86521869547942,4.37248096384316e-05
"YAR042W",0.187788772596854,4.39712778386065e-05
"YLR048W",-0.141411806772209,4.47462520910896e-05
"YDL213C",-0.26024883046554,4.51188801291723e-05
"YLR291C",-0.352718975098795,4.52303094884858e-05
"YPL258C",0.435225577626648,4.56554980753072e-05
"YDR267C",0.355279669359791,4.6409473597418e-05
"YPR143W",-0.459118758250488,4.69494253176588e-05
"YPR103W",-0.162851793079361,4.707526831427e-05
"YPL070W",-0.310309093263031,4.707526831427e-05
"YGR003W",-0.33712022973254,4.7261856673132e-05
"YNR011C",-0.325007869030653,4.73104817338143e-05
"YJR077C",0.153338219879031,4.78007072736325e-05
"YDR105C",0.276385776228285,4.78730361665523e-05
"YMR181C",0.17075405253396,4.86892986837383e-05
"YIL152W",0.349745552402662,4.87016635920621e-05
"YBR050C",0.323416442569769,4.93335871929125e-05
"YIL026C",-0.262938222933162,4.98466499614545e-05
"YEL007W",-0.175653486467807,5.05179546948306e-05
"YDR148C",0.126256925731511,5.15348657072304e-05
"YER063W",0.298447107405618,5.18478977984492e-05
"YHL030W",-0.272994087384682,5.23346489551324e-05
"YHR049W",-0.404038437206596,5.31989927170417e-05
"YDR080W",-0.305860122959228,5.32199706457764e-05
"YHR080C",0.225442104182621,5.32199706457764e-05
"YFR024C-A",0.192600345563858,5.35134061013484e-05
"YLR287C",-0.344793610714528,5.35310617107664e-05
"YER117W",0.213525512755266,5.38269669262799e-05
"YKL032C",0.170789885936061,5.52896213027298e-05
"YEL022W",-0.304851346122605,5.54262000435177e-05
"YMR262W",0.381799944916495,5.56074293164835e-05
"YER012W",-0.170611200187301,5.56074293164835e-05
"YNR036C",0.311667781714787,5.63249588013992e-05
"YDR370C",-0.378688905138844,5.65813618936077e-05
"YPR198W",-0.362517378958338,5.70419353689044e-05
"YBR256C",-0.252598526305103,5.70876548465496e-05
"YOR283W",-0.319577827609092,5.79643369025359e-05
"YBL018C",-0.57846093711098,6.00052197072344e-05
"YMR064W",-0.288532444547189,6.0606007730235e-05
"YGR035C",1.39320001269562,6.30718103925697e-05
"YLR295C",0.181349854045325,6.30718103925697e-05
"YLR133W",-0.286176747478849,6.47993543098208e-05
"YPL256C",-0.295713529829012,6.50639394863822e-05
"YJR090C",-0.260493031492687,6.67678034057571e-05
"YBR257W",-0.438895906684379,6.69630125072848e-05
"YMR202W",-0.217636326918583,6.72533707285048e-05
"YPL151C",0.288491560260274,6.74383436137478e-05
"YJR148W",0.16747217813241,6.78532853985486e-05
"YAL025C",-0.227967160194356,6.80941208798273e-05
"YJL042W",0.159680209162902,6.85719635850067e-05
"YBL047C",0.128601510580084,7.16683986009773e-05
"YML066C",0.735967452852655,7.33330693927097e-05
"YJL003W",-0.456466139444775,7.44085769089544e-05
"YNR054C",-0.346058665145355,7.48367737139098e-05
"YNL255C",-0.165397377787702,7.50726313224264e-05
"YCR091W",0.326076749657726,7.59348525957226e-05
"YEL003W",-0.456428412385896,7.61775871525938e-05
"YJL080C",-0.20036529587611,7.67449692705331e-05
"YNL201C",-0.373558308763708,7.84525669792385e-05
"YAL022C",0.35530675890961,7.98837629237558e-05
"YGL125W",-0.184543560384087,8.03055146164399e-05
"RDN5-1",-2.3076011674939,8.14888566604283e-05
"YOL060C",0.140224373200951,8.31630376130612e-05
"YGR178C",0.158487483858284,8.32332085553725e-05
"YEL036C",0.209815303698976,8.44390082120405e-05
"YPL123C",-0.211088865470274,8.60102526729037e-05
"YPL174C",-0.351816019141239,8.64598023633164e-05
"YNL071W",0.156976658988258,8.65382371143763e-05
"YLR356W",0.182664649804008,8.67951502056203e-05
"YDR423C",0.302917695959866,8.68567524896221e-05
"YNL246W",0.266604481466948,8.71394819003678e-05
"YFL021W",-0.23274511357681,8.76923663067672e-05
"YDL059C",0.337440731709887,8.76951775718978e-05
"YKL196C",0.207937173205102,9.01746221962608e-05
"YKL101W",-0.196589350488751,9.03610992150164e-05
"YIR028W",0.399501073706772,9.24765019734058e-05
"YGR174C",0.18088858864681,9.30365991653871e-05
"YGL256W",0.415302954920393,9.334258287871e-05
"YFR019W",-0.24737288786694,9.48771063321824e-05
"YKL002W",0.205398340088281,9.63324905598756e-05
"YIL096C",-0.535084307443452,9.69688720792294e-05
"YDR003W",0.337348755676515,9.70650979944964e-05
"YPL014W",0.349806538993553,9.72687006777049e-05
"YGR161C-D",0.629812119072782,9.83999362974115e-05
"YNL008C",-0.261938601753261,0.000101568538642784
"YPL069C",-0.523555255456195,0.000103364785103088
"YER066W",0.556476929528114,0.000103364785103088
"YGR112W",0.312089290799477,0.000105093020185194
"YMR317W",0.358402792645896,0.000107465478931258
"YOR165W",-0.210396007379714,0.000107583240349912
"YLR002C",-0.322028694316009,0.000108779313625208
"YER062C",-0.362374956764465,0.000110072199562921
"YDR141C",-0.256894151189294,0.000111678006265382
"YDL073W",-0.292984000854386,0.000112643114553254
"YJL049W",-0.324722974795925,0.000113620705687801
"YJL137C",0.227863097564536,0.000113665615782445
"YNL314W",0.429100057006218,0.000114488088181219
"YGR042W",0.302619556121318,0.00011471873765883
"YJR116W",0.394887865962692,0.000118674668568938
"YOR358W",0.334678996581455,0.000120533202209117
"YCL049C",0.296954284320125,0.000120533202209117
"YML013W",0.298161496714622,0.000121778490700545
"YDR019C",0.173501886873351,0.000123065053651726
"YBR262C",0.298038391162963,0.000125861106871198
"YOR055W",-1.87322975293945,0.000128361256141665
"YMR294W-A",-1.16720639030016,0.000129204706025789
"YIL030C",-0.183031862636666,0.000129701983186993
"YEL077C",0.460761628585326,0.000131351212792943
"YLR328W",0.297266173326296,0.000135555983099864
"YFR006W",-0.199888240413553,0.000137201774041443
"YGR163W",0.246489766411165,0.000137718873538619
"YPL045W",-0.315980280150527,0.000137915155084587
"YIR036C",0.425322492587689,0.000138033407043143
"YKR092C",-0.367217568359802,0.000139209338316587
"YFR040W",-0.18297179794031,0.000140761453434305
"YBR055C",-0.313502108123856,0.000140868248876679
"YNR035C",0.191657513151014,0.000140868248876679
"YKL151C",0.156628251066675,0.000142919643699342
"YNL279W",0.511411084255288,0.000144523278492851
"YHR178W",0.354296492626534,0.000144826109006378
"YLR398C",-0.234498952802278,0.000145759008259205
"YIL063C",0.249543783310813,0.000147043826724111
"YDR232W",0.191267469688723,0.000147498187740918
"YLR257W",-0.157069775935672,0.000148903723649506
"YJR007W",-0.232299410830974,0.00014917206284945
"YLR090W",0.254440578089459,0.000149525663848705
"YGL156W",-0.125373754092822,0.000149587517647267
"YKL139W",-0.309816966548542,0.000150327028501234
"YHR089C",-0.31172895510041,0.000151089000695507
"YAR027W",0.286253718286001,0.000152624144573494
"YNL103W-A",-0.681747520666043,0.000154731302899871
"YCL031C",-0.264219759204905,0.000158019469017274
"YNR012W",-0.42739078811955,0.000158538847290871
"YPL282C",-2.9979374619683,0.000160574276633498
"YBR015C",0.172782732800085,0.000160982797712618
"YHR046C",-0.337386643656251,0.000163008339132628
"YOR241W",-0.312885851358595,0.000163740770504408
"YDR096W",0.184856413473805,0.000164032451670307
"YDR507C",-0.196998258797747,0.000166842217998355
"YFL031W",0.226008757798311,0.000167533461742593
"YMR131C",-0.223159731286312,0.000169182332121863
"YKL084W",0.518205062575579,0.000169182332121863
"YAL033W",-0.460462177799338,0.000169457108305868
"YJL196C",0.399279003612391,0.000169556863762657
"YOL090W",-0.31911986917847,0.000169654175261203
"YGL029W",-0.383299346963767,0.00017171724082786
"YAL029C",-0.3162491730851,0.000173132160948505
"YBR259W",-0.433973161356674,0.000173418506203591
"YOR335C",-0.181728964478536,0.000173622807853304
"YDL092W",-0.268628735067091,0.000174029987186483
"YGL173C",-0.146568965053778,0.000177332081667754
"YNR039C",-0.259742949883365,0.000178033252692918
"YNL144C",0.245110500207709,0.000178033252692918
"YBL029W",0.309880935731361,0.00018215328120069
"YKL117W",0.131662842164769,0.000182889632339324
"YPL140C",-0.272393993383498,0.000183491472202983
"YJR073C",0.231187509673324,0.000183491472202983
"YDL178W",-0.193531245025417,0.00018624767949263
"YOR186W",0.984004880519845,0.000188374414388382
"YPR137W",-0.292765616599685,0.000188737888318734
"YIL164C",0.508826867977914,0.000190108079919996
"YDR519W",0.363619687427787,0.000193544522476642
"YJL112W",0.230839042820691,0.000193843775896446
"YJR147W",0.433278193480196,0.000195569722307628
"YOR377W",0.285623497755893,0.000199379467120892
"YOL130W",-0.233135864974792,0.000200763260272705
"YPL095C",0.389959928621528,0.000201541367447145
"YHR087W",0.221894792370801,0.000201887958329136
"YML104C",-0.354235870783979,0.000202301049308207
"YGR184C",-0.17174450644523,0.000202504363291862
"YBR244W",-0.51491073154052,0.000203563002382782
"YMR066W",-0.333586900804426,0.000205918707109275
"YLL052C",0.427723626831418,0.000206628908123035
"YJL178C",0.230990957817062,0.000206694176321877
"YGL251C",0.361115408937482,0.000207906911165978
"YDR530C",0.387147159471025,0.000211255014743538
"YLR137W",0.446034849486783,0.000213492816029611
"YML083C",0.780893811738647,0.000213492816029611
"YOR260W",-0.212585693683639,0.000219159358917369
"YPL226W",-0.206181191497567,0.000226056869171529
"YEL011W",0.146426305115292,0.000231977386400123
"YLR273C",-0.231695981535232,0.000234594127340639
"YER157W",-0.386129172411417,0.000234594127340639
"YML131W",-0.111638439453197,0.000235217467851521
"YKL007W",-0.191117634400146,0.000236656246516357
"YDR339C",-0.32269931115709,0.000240336089839752
"YPR117W",-0.282736935871531,0.000240336089839752
"YNL231C",0.298642572927906,0.000241278995791225
"YPR098C",0.251232290183213,0.000246281218087103
"YFL028C",-0.389361987838473,0.000247014860175769
"YGR125W",-0.238668218454337,0.000247241679805747
"YOR034C",-0.334711571672421,0.000248131636999713
"YNL009W",0.203944300445318,0.000248172728187357
"YGR144W",0.459892276038947,0.000249414637013765
"YFL034W",0.248681905634351,0.000250901673409577
"YDR299W",-0.293815189910283,0.000251747608624333
"YPR183W",0.242972128935091,0.000251747608624333
"YIL037C",0.322617698568517,0.000251747608624333
"YJR092W",0.274774114945885,0.000251862557740416
"YKR080W",-0.282984424502229,0.000256819887721816
"YDR511W",0.427280771097891,0.000257128891277334
"YJL154C",-0.226728860028887,0.000257833184915318
"SRG1",-0.762389540194548,0.000257833184915318
"YLR007W",0.277530028941544,0.000258703433302233
"YMR253C",0.354472322760519,0.00025902297047915
"YGR097W",-0.194602827667239,0.000259140522766016
"YER095W",0.216474496787318,0.000259604616859053
"YDR496C",-0.278696469879051,0.000261358348323891
"YBR247C",-0.334455304007169,0.00026193827617122
"YKL020C",-0.171823097347238,0.000263643876131051
"YBR238C",-0.593120967140048,0.000266642329900423
"YDR074W",0.0860871122809217,0.000268122469874747
"YNR028W",0.23635607319841,0.000269242602734332
"YPL107W",0.204973621831007,0.000279229626296175
"YKL205W",-0.382114996728195,0.000279229626296175
"tG(GCC)D2",0.767116586433751,0.000279670065239962
"YJR036C",-0.352206309668175,0.000283037511142429
"YNL103W",-0.143746876235021,0.00028883761115301
"YPR023C",0.194739115637754,0.000290242459288025
"YIR004W",-0.189654922490459,0.00029487875524425
"YER127W",-0.339208180836174,0.000299476789461823
"YGR169C",0.367917253628959,0.000308033789764898
"YLR125W",0.828729901392712,0.000309950807914662
"YMR010W",-0.356982329437436,0.000314669609051401
"YPR121W",0.419991945204074,0.000318001797528509
"YFR005C",-0.511403888227758,0.000318001797528509
"YMR094W",-0.58953121794952,0.000320317356155223
"YHR181W",-0.455816076691498,0.000321010392808643
"YBR109W-A",1.36693137315804,0.000323471255656334
"YLR197W",-0.289541085171477,0.000324284117274088
"YMR012W",-0.268882569292268,0.000324284117274088
"YMR061W",-0.22276433593435,0.000324284117274088
"YBR065C",-0.386573844852695,0.000324284117274088
"YKL036C",-1.31392171580812,0.000325305341184979
"YJL050W",-0.252285793182958,0.000326411500767853
"YKL183C-A",-1.7685181627654,0.00032770751213099
"YOR190W",0.432654203573337,0.000331575438527988
"YHL017W",-0.272563477312309,0.000332727004667349
"YJL158C",0.214285972092822,0.000332916896017265
"YDL229W",-0.220330210024478,0.000333056805692238
"YPL128C",0.27422061816928,0.000336154192582565
"YIL045W",-0.206554629849687,0.000340666215372942
"YOR209C",-0.205008309093033,0.000340977760186665
"YGR035W-A",0.680190304444326,0.000341160104874338
"YBR071W",-0.153146756853563,0.000345541817682773
"YCR024C",-0.294809592265837,0.000348188725009888
"YOR319W",-0.398664809916843,0.000349673433423881
"YKL094W",0.165957080749416,0.000350240652463568
"YCL011C",0.130171166092709,0.000351610045949129
"YGR010W",0.266356241803796,0.000351990845314961
"YBR029C",-0.210959736202251,0.000352601408597724
"YKL095W",0.31062596216945,0.000354538573782322
"YLR326W",0.261179915629415,0.00035559963472092
"YLR104W",0.318107432425489,0.000356763481903139
"YGR123C",-0.484142081700259,0.000357563053812513
"YJL122W",-0.303815372245243,0.000357636982109962
"YNL094W",-0.196340942707598,0.000359146909268451
"YGL053W",0.292452924617696,0.000362332213751169
"YOR297C",-0.564226404460665,0.00036321010778421
"YBR263W",0.190480447482219,0.000370904989729938
"YJL160C",0.8972351421339,0.00037412687055559
"YIL159W",-0.438134792466143,0.000380262223727145
"YBL003C",0.406923837718266,0.000382330723809073
"YBR013C",-1.35074168226121,0.000387161958695191
"YJL216C",0.339160599941368,0.000393988191861113
"YNL062C",-0.407061992407656,0.000394027088578588
"YHR049C-A",-1.50009070024103,0.000399328504794414
"YDR231C",0.4656587994696,0.000401389358991134
"YPL027W",0.835065910403854,0.000401389358991134
"YGR159C",-0.270774368592886,0.000402579788684849
"YHR197W",-0.337968200404639,0.000410739006370488
"YOR172W",-0.351015429492533,0.000411894595545522
"YGL117W",-0.230252659479363,0.000412227637222774
"YDR182W",-0.185612034779248,0.000416369081712454
"YDR377W",0.165366341186012,0.000417585361711136
"YOR185C",0.261412527811777,0.000420128052422607
"YLR142W",-0.217163308465156,0.000420128052422607
"YHR156C",-0.403385739052319,0.000420208188888182
"YER025W",-0.119177446169635,0.000425770086620658
"YGL153W",0.346174313193626,0.000428630610398862
"YER188W",0.888530284170941,0.000430032281967266
"YPR063C",0.280969277320687,0.000431483398631041
"YOR039W",-0.238821294728451,0.000431517245972126
"YPR166C",-0.524337349087299,0.000434801890614921
"YPL268W",-0.260012985741259,0.000438999857014034
"YNR068C",-0.457074613028596,0.000440773139228286
"YML006C",-0.313939693129669,0.000442827514681901
"YLR152C",0.218417990396631,0.000446240593082827
"YDL235C",-0.281000779029081,0.000447885689585704
"YDL206W",-0.305316589471223,0.000449212356757925
"YDR407C",-0.257455491071107,0.000450319982295562
"YCR016W",-0.351274806365365,0.000450886125517563
"YDR436W",0.210930458816478,0.000451069729032615
"YGL233W",-0.317149904269861,0.000451069729032615
"YKR079C",-0.363585475646278,0.000451069729032615
"YHR048W",0.492303390323593,0.000451069729032615
"YHL011C",-0.271155290788177,0.000451673603797142
"YPL211W",-0.546041572442426,0.000453275887103814
"YNR053C",-0.255547334480103,0.000453399369765769
"YNL007C",-0.0733044745265274,0.00045395173427599
"YLL012W",-0.213799113444399,0.000456801116348647
"YJR085C",0.202944575392082,0.000461184097796829
"YMR083W",-0.117511746730346,0.000462071928078745
"YFL004W",-0.189576475252393,0.000465721821265845
"YOL048C",0.2744285877174,0.000465856140980347
"YGR198W",-0.322214120876589,0.000466520343220198
"YLR091W",0.465412872086917,0.000475002012475541
"YNR044W",0.218915049506892,0.000484394045627371
"YGR084C",0.257364422985449,0.000485995938719622
"YDR204W",0.235331727789312,0.000496959393372369
"YOL094C",-0.435700836782535,0.000503950233691079
"YMR044W",0.254581640577997,0.000504969633490964
"YIR027C",0.518387378672946,0.000506743237386937
"YAL002W",-0.241746149877008,0.000508287517081103
"YDL081C",-0.190498618216134,0.00050882777018872
"YPR129W",0.220016319886811,0.000509758822418035
"YOR023C",0.134812883314735,0.000509858303272683
"YLR018C",0.285744400005005,0.000510221063334666
"YGR117C",-0.352898797777101,0.000514681457942158
"YKR099W",-0.267705517876857,0.000514809417109162
"YNL093W",0.327732382899489,0.000523708407406187
"YCR046C",0.318183386853225,0.000523868727510424
"YDR037W",-0.447045002846032,0.000535737285306086
"YHR107C",0.22063015616046,0.000536177956579075
"YER088C",0.141300110501202,0.000539605986384654
"YAR035W",0.150541170481831,0.000547088944970198
"YLR292C",-0.231879643870933,0.000552881350655249
"YJR029W",1.11899478632774,0.000553753900524392
"YGL082W",0.193871974380839,0.000557790507903392
"YFR052C-A",-1.06580401287507,0.000559166247558364
"YNL014W",0.120468889415812,0.000560095476073108
"YOR198C",-0.166730838044783,0.000566033042366848
"YBL064C",0.165440745227233,0.000569837821986876
"YHR051W",-0.19861747278011,0.000588322063156134
"YFR022W",0.374586783796266,0.000590403093712212
"YBL079W",-0.236246631073308,0.000593159739386558
"YOL140W",-0.254006743378484,0.00059669391686177
"YJL133C-A",0.208200720661174,0.00059669391686177
"YOR047C",-0.412487452494917,0.000598325830540492
"YOR002W",0.249005338892317,0.000619996667917896
"YLL022C",0.255734292269441,0.000619996667917896
"YER053C-A",0.154588966273241,0.000624255558659837
"YDR100W",0.324548239181984,0.00062471966884379
"YOL105C",0.312195884117787,0.00062907662361422
"YFL026W",-0.200686406459246,0.000632780609750824
"YFR015C",0.262359649916342,0.000636982776977487
"YBR301W",-1.60015289538665,0.000646748795462527
"YER068W",-0.194342552383058,0.000654140151917855
"YER002W",-0.168875721446474,0.000654745963752422
"YER093C-A",0.387540532011112,0.000654745963752422
"YMR308C",-0.190862637631856,0.000664492373757068
"YKL211C",-0.229241489918873,0.000669952501325153
"YLR067C",-0.390182675878668,0.000675014965615194
"YCL002C",-0.460704223786827,0.000677159519961801
"YIL088C",0.181812110180983,0.00067965224975363
"YOR140W",0.230544834094059,0.000680464426132328
"YKL051W",0.328037357166682,0.000687857792009787
"YLL027W",-0.189416196961873,0.000689502309967183
"YGL159W",-0.454807781840531,0.000698766291895196
"YGR263C",0.305301654879698,0.000707611050902245
"YDL148C",-0.42940267671375,0.000711819292608717
"YMR318C",-0.203802655697772,0.000713704072480333
"YGL077C",-0.206621034906878,0.000728828995046417
"YHR001W",0.192681749440816,0.00073206371550087
"YEL016C",0.299932268223708,0.000736390179146958
"YBR255C-A",0.27789028792668,0.000740385344744165
"YJL217W",-0.205285575306934,0.000740588197730692
"YMR294W",0.266188184323559,0.000745245594811911
"YBL082C",0.433915069712433,0.000745245594811911
"YLR300W",-0.0961883144281175,0.000746474171385784
"YMR149W",0.305401352983342,0.000749555815352242
"YDR139C",-0.366866124659316,0.000750627969538176
"YAL008W",0.21125349150165,0.000752281739581809
"YMR286W",0.331977229648132,0.000759938885708484
"YNL129W",-0.449319062388285,0.000766216505803871
"YBR267W",-0.349482693797354,0.000769686944720757
"YNL088W",-0.187608258701763,0.000775378205605041
"YCL057C-A",0.281951664958802,0.000775378205605041
"YGL065C",-0.359718228622365,0.000780470830869072
"YGL224C",-0.289413297433937,0.000785206228616013
"YDL165W",0.3574530771898,0.000786458495210567
"YOR354C",-0.22715432994634,0.000799073177722529
"YNR069C",-0.328035946795272,0.000799073177722529
"YNL041C",-0.244299114614073,0.000799694067452123
"YDR513W",0.265636241104059,0.000813305150906985
"YGL226W",0.319798078952962,0.000813305150906985
"YFL059W",0.579000090268254,0.000814533547017823
"YDR220C",-1.55242476176481,0.000819363655081455
"YGR027C",-0.121223756378868,0.000820534023325087
"YML111W",-0.299336332332336,0.000853996312050935
"YDL123W",0.257529019368438,0.000858616244349423
"YNL085W",-0.347180019483169,0.000858800045747509
"YKR094C",0.149553632553227,0.000860066841003331
"YGL135W",0.194929538082763,0.000863718863942101
"YOL103W-B",0.818884578232973,0.000865457179864379
"YPL032C",-0.187165376550108,0.000867261890305696
"YLR094C",0.337123457691185,0.000875726020594029
"YMR033W",-0.255634862150047,0.000881515545378269
"YDR224C",0.125303167524851,0.000882575695738926
"YCR024C-B",-0.142275457079064,0.000888713106062275
"YER111C",-0.21829774538931,0.000893953312928768
"YNL194C",0.176998187611996,0.000903016049155117
"YDR539W",0.397826879144997,0.000911463141754297
"YOL116W",0.303519046551321,0.000913088141469397
"YGR098C",-0.313477033035791,0.000920292029305437
"YJL205C",0.322682656635286,0.000932477884622549
"YBR052C",0.344446157708607,0.000954027152607382
"YJL117W",0.212209140214579,0.000954218962765753
"YGL111W",-0.242175708570385,0.00095995081470401
"YNR016C",-0.0640041200959214,0.000974528865839337
"YGR110W",-0.239526875272721,0.000990162600583026
"YIR015W",0.328090988465986,0.000993976888923629
"YFL046W",-0.210288820801869,0.000999672350444045
"YGR190C",-1.23805769210504,0.000999714817556177
"YGR136W",-0.260693745659332,0.00100547637273925
"YBR112C",-0.156533217939608,0.00101042510266292
"YKL039W",0.161425985403019,0.00101660460810666
"YKL127W",0.293017444518201,0.00101752712032655
"YDL021W",0.225644101499302,0.00103432495787064
"YDL230W",0.350092269585421,0.0010351226434262
"YMR050C",0.803152776398136,0.00104404811935214
"YOL111C",0.228894785592643,0.00104585527084204
"LSR1",0.266937965164566,0.00105715892930591
"YPR171W",0.300339053201376,0.00105733542670761
"YBL106C",-0.265710917643877,0.00106268743224721
"YFR020W",-0.211284529749644,0.00106449030849688
"YOR228C",0.398600994391431,0.00107480296574338
"YGL014W",-0.18188532029384,0.00108524841197145
"YDR437W",0.502380431523609,0.00108933841567914
"YBR296C",-0.314780623107884,0.00109037079748815
"YKL026C",0.229148066227482,0.00110036562456787
"YCL008C",0.317550901716747,0.00111413914735276
"YKR042W",0.104280901514666,0.00111870069662031
"YJR044C",0.213275887016526,0.00112078310707443
"YNR075W",-0.844639467487111,0.00112722186873885
"YML090W",-0.532757670817824,0.00113074507140913
"YOR267C",-0.170910279187007,0.00113166236010102
"YMR085W",0.306338824136142,0.00113465154656796
"YEL055C",-0.218169052930881,0.00113735514335726
"YOR007C",0.0805309358783705,0.0011512297668956
"YGL250W",0.349163861799471,0.0011512297668956
"snR48",-2.27185839887233,0.0011528326301022
"YJL199C",0.44547103671399,0.0011528326301022
"YMR185W",-0.575266585097272,0.00116200422378023
"YBR092C",0.517748968169836,0.00116200422378023
